"Uniprot_ID","ortholog_ensg","Ave_turnover","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.av","t2.av","t3.av","t4.av","t5.av","t6.av","t7.av","t8.av","FCday1","FCday2","FCav","anova_pval","anova_BHadjpval","complex"
"P11679","ENSG00000170421",0.345590073706528,"Krt8","Keratin, type II cytoskeletal 8",0.683150401020304,6,18,24,23858.2246507738,18027.1179803752,21315.4713885773,19815.7740803158,27616.573386002,25703.9880223719,25365.5740597752,22363.6528926446,1.32346305586653,1.23488651512227,1.2791747854944,0.613945969020074,0.911950402698904,NA
"P11983","ENSG00000120438",0.0287315192742198,"Tcp1","T-complex protein 1 subunit alpha",0.104740236629495,6,18,24,248984.147043051,215729.731271821,187619.845733407,172297.820016809,191318.089750851,194861.985454528,195715.909453822,189860.932581894,1.44508007715223,1.03083823929603,1.23795915822413,0.425359411022501,0.855885471060043,"chaperonin-containing T-complex"
"P12023","ENSG00000142192",0.122812734488445,"App","Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31",0.792614836000503,18,18,24,29816.692285008,25984.0168645002,25338.8243723129,25937.9316676094,17234.6769019148,18652.0640578354,27991.5823366434,27160.5182666917,1.17671963966836,1.62414314442607,1.40043139204722,0.768604896883251,0.949078597685952,NA
"P12032","ENSG00000102265",0.484425914975155,"Timp1","Metalloproteinase inhibitor 1",0.0176887737171982,6,18,24,42590.8109064624,31353.3846094251,25738.0636907048,20609.851365911,25492.7928692125,24782.9772967331,25510.4914642217,21382.6699624944,2.06652683468199,1.19304518607675,1.62978601037937,0.293970567441557,0.80690378136706,NA
"P12815-2","ENSG00000249915",0.0597563407298495,"Pdcd6","Programmed cell death protein 6",0.862219164721563,18,12,24,5977.85257974385,4008.43612041709,5115.32024072905,5464.4272182421,3843.28539727517,5252.41845131161,5065.85110981509,4217.4908372967,1.49131791056753,1.36664803895008,1.42898297475881,0.963698514018887,0.992562081492854,NA
"P12970","ENSG00000148303",0.00628115902255918,"Rpl7a","60S ribosomal protein L7a",0.0176887737171982,6,18,24,141660.759879105,110117.875116001,111198.857178712,86304.580148236,108126.354299246,109566.430173811,98536.638311999,91360.8901546491,1.64140488993504,1.19927060680281,1.42033774836892,0.13758248665439,0.693575602797354,NA
"P13020-2","ENSG00000148180",0.0542729218756547,"Gsn","Gelsolin",0.140381840837961,12,18,24,167109.79146764,208254.034175448,192517.393958803,154371.346182248,100088.937672494,154981.061200764,143701.573268962,145865.570834469,1.34904591639427,1.54843347131813,1.4487396938562,0.582649416000376,0.908885751161047,NA
"P13864","ENSG00000130816",0.173694663497231,"Dnmt1","DNA (cytosine-5)-methyltransferase 1",0.114262076323085,6,18,24,226884.560283792,167408.889835671,151879.704931455,102448.032796005,118684.002134843,109923.361924445,114658.390806143,101864.027644175,2.21463071658549,1.16512182837913,1.68987627248231,0.515931365820658,0.883481970522646,"pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2)"
"P14115","ENSG00000166441",0.0555322907681804,"Rpl27a","60S ribosomal protein L27a",0.546765117594782,6,18,24,129538.137864342,101055.599508114,99856.4574587915,71778.872327303,86842.635166435,99956.4474506411,95531.7116985954,81940.1072535593,1.80468337916572,1.21987206022725,1.51227771969648,0.280777008565016,0.794641457536265,"cytoplasmic ribosomal large subunit"
"P14131","ENSG00000105193",0.0211637891320612,"Rps16","40S ribosomal protein S16",0.264522510032964,6,6,24,112477.85270928,66303.822579271,80710.9012338164,109240.79086104,126798.653658703,75048.4271684584,98230.8910297909,61519.8262129081,1.69640072523428,2.06110227327167,1.87875149925298,0.260367740003927,0.779897370008542,"cytoplasmic ribosomal small subunit"
"P14148","ENSG00000147604",0.0838630439453504,"Rpl7","60S ribosomal protein L7",0.136349899268303,12,12,24,181861.311765352,152297.323454877,139235.223154461,113571.68972543,113715.138915963,139788.207490514,117018.806413607,100443.584460789,1.60129088688403,1.39170867149891,1.49649977919147,0.411064166463337,0.855548183858652,"cytoplasmic ribosomal large subunit"
"P14152","ENSG00000014641",0.0557090836095464,"Mdh1","Malate dehydrogenase, cytoplasmic",0.752344151799718,12,6,24,77635.4606156568,66813.3489790093,62407.6620399458,93852.5237330372,50522.1362570535,73773.1047255947,55998.1039063293,58918.8915277347,1.50386219680789,1.46021348642586,1.48203784161688,0.75251463494063,0.946297494469737,NA
"P14206","ENSG00000168028",0.0389955851358576,"Rpsa","40S ribosomal protein SA",0.398725656781556,6,18,24,192317.609542828,155086.82741207,155107.212806712,169449.995622324,168585.42002028,205267.307706795,165172.583178591,141744.353607613,1.24006411603118,1.44815156641111,1.34410784122114,0.599562629394726,0.911753499136865,"cytoplasmic ribosomal small subunit"
"P14206","ENSG00000288920",0.0389955851358576,"Rpsa","40S ribosomal protein SA",0.398725656781556,6,18,24,192317.609542828,155086.82741207,155107.212806712,169449.995622324,168585.42002028,205267.307706795,165172.583178591,141744.353607613,1.24006411603118,1.44815156641111,1.34410784122114,0.599562629394726,0.911753499136865,NA
"P14211","ENSG00000179218",0.0770246310072249,"Calr","Calreticulin",0.748934476454674,18,6,24,20296.7327041483,13154.6076903122,17446.5765752545,17563.2283462533,14832.5337976509,19878.2438787673,20889.6126907335,13940.9097381112,1.54293713518313,1.4984397060994,1.52068842064126,0.792848167644479,0.958255582100559,"H2AX complex, isolated from cells without IR exposure"
"P14576","ENSG00000100883",0.0640823989269651,"Srp54","Signal recognition particle 54 kDa protein",0.00233450134240914,6,18,24,95932.3720231561,83567.4874465977,89875.0574795539,60001.8648057682,90689.5248251787,78992.432196524,69283.1219688748,71285.3264446767,1.5988231754746,1.30896995181483,1.45389656364471,0.1398301691971,0.693575602797354,"Signal recognition particle (SRP) complex"
"P14576","ENSG00000100883",0.0640823989269651,"Srp54","Signal recognition particle 54 kDa protein",0.00233450134240914,6,18,24,95932.3720231561,83567.4874465977,89875.0574795539,60001.8648057682,90689.5248251787,78992.432196524,69283.1219688748,71285.3264446767,1.5988231754746,1.30896995181483,1.45389656364471,0.1398301691971,0.693575602797354,"Signal recognition particle (SRP) complex"
"P14602","ENSG00000106211",0.132386874671388,"Hspb1","Heat shock protein beta-1",0.265547268522771,6,18,24,146414.828279413,123239.591044537,93468.52552568,97041.7618400385,129853.710138575,109408.631687571,140350.71901521,125855.840005041,1.56646130294616,1.28281212231954,1.42463671263285,0.650409163794023,0.911950402698904,"Spliceosome-B"
"P14685","ENSG00000108344",0.0168306372610605,"Psmd3","26S proteasome non-ATPase regulatory subunit 3",0.833768085609425,6,18,24,89938.1628280823,69920.2891613558,70019.3633740815,124988.621164248,69641.1368810367,104184.005890745,74204.5118418325,57831.0578371244,1.78758730353375,1.80152343372603,1.79455536862989,0.942187399859776,0.988637246681083,"26S Proteasome"
"P14824","ENSG00000197043",0.0248513159409851,"Anxa6","Annexin A6",0.0947842468385232,12,6,24,5174.92585862466,4584.08181761431,4110.51877053651,2068.47414868443,3288.04974166536,4327.7186278614,2836.62417062101,3865.30985643437,2.50180833147756,1.52565809481696,2.01373321314726,0.515729768716678,0.883481970522646,NA
"P14869","N/A",0.0768036530470287,"Rplp0","60S acidic ribosomal protein P0",0.378897297015702,6,18,24,580267.658647911,405794.779085526,408566.102618609,348404.305090213,364935.159131413,452928.785058287,343422.395360534,344432.386011859,1.66550082811882,1.31886793399944,1.49218438105913,0.470715305178707,0.864165787355968,NA
"P14873","ENSG00000131711",0.0461593729741899,"Map1b","Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1",0.0559165957964263,6,18,24,84452.8681654756,64853.2796508726,58296.2448184864,45309.4843052819,55106.5276382484,52099.8516743442,49023.971327743,46057.6574835869,1.86391148476679,1.19646831057107,1.53018989766893,0.300585759022083,0.810456264358945,NA
"P14901","ENSG00000100292",0.21044819789057,"Hmox1","Heme oxygenase 1",0.494883896312395,6,12,24,116273.696778823,93537.0074762331,81457.157683316,73498.1580288615,70879.2612058821,94617.8260038455,90010.3514814576,95352.7023645102,1.58199470431849,1.34528352500092,1.46363911465971,0.930059905369103,0.987354260717585,NA
"P15105","ENSG00000135821",0.437845474337575,"Glul","Glutamine synthetase",0.0840877453514647,6,18,24,27972.9210085875,23124.3346128688,20464.9505439738,19765.7187215301,23811.2541145608,24271.5256182415,25482.2843516982,22302.509210406,1.41522407571841,1.14257477090553,1.27889942331197,0.392700057504807,0.852065106870671,NA
"P15379","N/A",0.073824409055469,"Cd44","CD44 antigen",0.742325844468593,6,18,24,11375.6863356798,5722.15108959328,6181.5091383836,3578.66481057875,3258.46790413816,3522.40755722805,5101.46413925913,3739.7127074472,3.17875155618168,1.56560208335347,2.37217681976758,0.724961659616495,0.940489901544262,NA
"P16045","ENSG00000100097",0.00434353676881454,"Lgals1","Galectin-1",0.60035109870114,12,12,24,46438.4241032198,35798.3364410015,34415.8893663739,32045.6580780103,18120.6749270537,38641.3884774921,30286.5933614842,28333.1826608567,1.44913310845958,2.13244752930264,1.79079031888111,0.886311282508306,0.978782079571422,NA
"P16092","ENSG00000077782",0.211861158171177,"Fgfr1","Fibroblast growth factor receptor 1",0.0363286310876085,24,6,24,3346.70126554663,3169.59882617785,3484.15104645236,3906.26037378826,2094.68738247046,2286.17530191591,3036.13503301666,3426.41237929391,1.23241475909389,1.63576312530838,1.43408894220114,0.455657618831526,0.860037335728331,NA
"P16110","N/A",0.0222942179140028,"Lgals3","Galectin-3",0.342696261849576,6,18,24,13012.8846500606,13484.8506241363,10380.6326217688,4747.55491390667,9143.04217395372,8462.87115749801,9953.51494027347,9991.80324273352,2.84037801956458,1.18066351912742,2.010520769346,0.539643951972473,0.886961906925112,NA
"P16254","ENSG00000140319",0.648180004593782,"Srp14","Signal recognition particle 14 kDa protein;Signal recognition particle 14 kDa protein, N-terminally processed",0.000778747385546643,6,18,24,305034.317717027,269491.886048705,241521.012182507,243511.345673939,292885.292541596,287651.552756977,246667.550119719,225939.621377009,1.26297217356197,1.29629894374692,1.27963555865444,0.00959660707298751,0.541593784900186,"Signal recognition particle (SRP) complex"
"P16374","N/A",0.450259490493759,"Zfp60","Zinc finger protein 60",0.833768085609425,12,12,24,1542.45734898889,1934.90357566289,1981.80496948661,943.484516278832,1490.25508577439,1689.07771037811,991.543871458905,1845.55849212256,2.1005166860639,1.86129786613184,1.98090727609787,0.815495897406254,0.967474657242105,NA
"P16546","ENSG00000197694",0.0982325431758009,"Sptan1","Spectrin alpha chain, non-erythrocytic 1",0.0749924445975666,24,6,24,514679.304969551,528164.782610407,577689.067715126,519302.464689326,368336.252937752,456966.211431304,513114.846926452,565542.092932421,1.12242528917945,1.53539622674067,1.32891075796006,0.432017393392644,0.855885471060043,"emerin"
"P16675","ENSG00000064601",0.0400294117694738,"Ctsa","Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain",0.688143914051891,12,18,24,192796.209439115,193550.216651175,178768.436766503,184180.003568749,166697.800877684,209013.211698835,182113.592616481,243716.500142112,1.08268674354399,1.46202588671785,1.27235631513092,0.470053896134621,0.864047176492528,NA
"P16858","ENSG00000111640",0.0149954170122279,"Gapdh","Glyceraldehyde-3-phosphate dehydrogenase",0.405384774669838,12,12,24,703868.314566007,780101.495777026,624457.563974333,501055.151907773,305121.383436945,362202.250259572,275265.56640175,261110.040192641,1.55691742277628,1.38716324348289,1.47204033312959,0.904953075895404,0.982296477721389,"HMGB1-HMGB2-HSC70-ERP60-GAPDH complex"
"P17012","ENSG00000067646",0.222048396772985,"Zfx;Zfa","Zinc finger X-chromosomal protein;Zinc finger autosomal protein",0.062547125244646,6,18,24,8699.29159381337,8966.67021097501,6649.51605635266,7038.85517350364,8974.42290533354,10474.6980816707,8582.89245639949,7549.65853666469,1.34846959312304,1.38743997901371,1.36795478606837,0.157796497893014,0.704834573949115,NA
"P17156","ENSG00000126803",0.167581195356564,"Hspa2","Heat shock-related 70 kDa protein 2",0.314019711107274,24,6,24,18422.1895224376,14108.2289832675,17902.9979282738,29907.0537247011,17074.4318555879,24166.3148146577,18478.1594420663,25302.9237325282,2.11983047341883,1.48191892688057,1.8008747001497,0.235558334705396,0.759964863995661,"RSC"
"P17156","ENSG00000126803",0.167581195356564,"Hspa2","Heat shock-related 70 kDa protein 2",0.314019711107274,24,6,24,18422.1895224376,14108.2289832675,17902.9979282738,29907.0537247011,17074.4318555879,24166.3148146577,18478.1594420663,25302.9237325282,2.11983047341883,1.48191892688057,1.8008747001497,0.235558334705396,0.759964863995661,"HMC Complex"
"P17182","ENSG00000074800",0.0203673644121502,"Eno1","Alpha-enolase",0.342696261849576,6,18,24,11453.8267790916,10513.6999017777,6465.26458808872,8987.95076248169,11426.4737488091,7188.3080087079,7500.01223924068,5962.48697126177,1.77159443717022,1.91639391480146,1.84399417598584,0.208702372472697,0.74881246594098,NA
"P17182","ENSG00000074800",0.0203673644121502,"Eno1","Alpha-enolase",0.342696261849576,6,18,24,11453.8267790916,10513.6999017777,6465.26458808872,8987.95076248169,11426.4737488091,7188.3080087079,7500.01223924068,5962.48697126177,1.77159443717022,1.91639391480146,1.84399417598584,0.208702372472697,0.74881246594098,NA
"P17225","N/A",0.0160724233761998,"Ptbp1","Polypyrimidine tract-binding protein 1",0.185676830387545,6,18,24,12432.0388985712,11918.6274549824,10034.7939509633,8509.07523359587,15341.5091280356,12537.927763199,12613.2453003613,12169.943185059,1.46103290396194,1.26060647077385,1.3608196873679,0.422742567200047,0.855885471060043,NA
"P17426","ENSG00000196961",0.0759441691669841,"Ap2a1","AP-2 complex subunit alpha-1",0.0176887737171982,6,18,24,81771.2957948886,76109.9960168911,63779.2924271276,64185.2423091478,74636.5581891812,59504.1198134096,65241.7887053452,56178.0186071508,1.28209788291895,1.32857227861861,1.30533508076878,0.223080413453951,0.74881246594098,"RalBP1-CCNB1-AP2A-NUMB-EPN1 complex"
"P17427","ENSG00000183020",0.0310199733402655,"Ap2a2","AP-2 complex subunit alpha-2",0.206405513307332,12,12,24,83893.1454846421,87708.7919518834,76899.0964844004,75522.4503105979,70686.9022437728,81095.0485169773,78557.0865895271,72780.3836330491,1.16136051718618,1.14724292539105,1.15430172128862,0.399705068197671,0.855548183858652,"RalBP1-CCNB1-AP2A-NUMB-EPN1 complex"
"P17710","ENSG00000156515",0.158973483731673,"Hk1","Hexokinase-1",0.163619879121963,6,12,24,15439.4561757092,13338.3371337236,12546.9602920798,9465.33039246017,12751.5307433473,10814.4813110696,9940.66074791196,10994.1353526921,1.63115871665799,1.28276490534352,1.45696181100075,0.278748538159182,0.794641457536265,NA
"P17742","ENSG00000196262",0.0296030777204982,"Ppia","Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed",0.257363386185281,12,6,24,428353.52707711,413183.852900483,357393.392623534,339502.562931498,321302.566684867,356027.8389335,266887.913129942,276644.171865225,1.26170925891814,1.33399761254889,1.29785343573352,0.489985565100931,0.873106528996555,NA
"P17751","ENSG00000111669",0.172590172680976,"Tpi1","Triosephosphate isomerase",0.00212227394764467,12,6,24,38325.2952009779,38757.673802376,27259.4781689189,27519.9107504101,31907.2412513925,44680.2434537599,29828.1694009651,29030.5667289604,1.42180541983255,1.53907582552247,1.48044062267751,0.0333036104801212,0.599464988642182,NA
"P17918","ENSG00000132646",0.068714344336068,"Pcna","Proliferating cell nuclear antigen",0.279222936158017,6,12,24,60546.895212772,46323.8049145359,31416.1631207722,44234.4009241443,24602.9791753376,31631.470073397,22798.9801651845,25691.2784645057,1.92725301877296,1.38740723682457,1.65733012779877,0.796094495974414,0.958255582100559,"PCNA-DNA polymerase delta complex"
"P17918","ENSG00000132646",0.068714344336068,"Pcna","Proliferating cell nuclear antigen",0.279222936158017,6,12,24,60546.895212772,46323.8049145359,31416.1631207722,44234.4009241443,24602.9791753376,31631.470073397,22798.9801651845,25691.2784645057,1.92725301877296,1.38740723682457,1.65733012779877,0.796094495974414,0.958255582100559,"Cell cycle kinase complex CDK5"
"P17918","ENSG00000132646",0.068714344336068,"Pcna","Proliferating cell nuclear antigen",0.279222936158017,6,12,24,60546.895212772,46323.8049145359,31416.1631207722,44234.4009241443,24602.9791753376,31631.470073397,22798.9801651845,25691.2784645057,1.92725301877296,1.38740723682457,1.65733012779877,0.796094495974414,0.958255582100559,"PCNA-MutS-alpha-MutL-alpha-DNA complex"
"P18242","ENSG00000117984",0.116635981299334,"Ctsd","Cathepsin D",0.826685011670622,12,18,24,278637.189780762,307240.169345623,263578.331402628,246521.371760104,269582.556962373,310479.202129178,294228.871810463,318310.634377217,1.24630236783124,1.18075382162669,1.21352809472897,0.649041802897461,0.911950402698904,NA
"P18242","ENSG00000250644",0.116635981299334,"Ctsd","Cathepsin D",0.826685011670622,12,18,24,278637.189780762,307240.169345623,263578.331402628,246521.371760104,269582.556962373,310479.202129178,294228.871810463,318310.634377217,1.24630236783124,1.18075382162669,1.21352809472897,0.649041802897461,0.911950402698904,NA
"P18406","ENSG00000142871",0.164191536018922,"Cyr61","Protein CYR61",0.688143914051891,12,6,24,327796.755896822,390938.737974478,401385.844026909,431493.560874094,566036.921815207,663904.312592457,368597.997409456,554700.180857538,1.31634481767084,1.80116093212238,1.55875287489661,0.760101621725716,0.949078597685952,NA
"P18654","ENSG00000177189",0.337380118112306,"Rps6ka3;Rps6ka2;Rps6ka1","Ribosomal protein S6 kinase alpha-3;Ribosomal protein S6 kinase alpha-2;Ribosomal protein S6 kinase alpha-1",0.378897297015702,6,18,24,39742.478361683,44360.5315635515,36565.6941587252,37238.3995994858,38412.6844046444,35307.4490055465,34097.119030492,34926.5014263946,1.21317351096879,1.12656686244645,1.16987018670762,0.541151355087676,0.886961906925112,NA
"P18760","ENSG00000172757",0.0855509830502121,"Cfl1;Cfl2","Cofilin-1;Cofilin-2",0.494883896312395,12,12,24,99015.1094294825,134533.664064322,115591.62180099,56409.1251955802,82262.7558629874,82862.77917909,76616.7346828464,87440.4592056233,2.38496278036348,1.14127102345958,1.76311690191153,0.57689066931171,0.903802906427854,NA
"P19096","ENSG00000169710",0.085445645040443,"Fasn","Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase",0.103202756653666,6,18,24,282975.834359092,275167.309645153,225471.695590611,198709.054448043,207021.685185409,216950.445395872,203841.45070706,195568.07421222,1.4240711634662,1.10933467167269,1.26670291756944,0.46887697987747,0.864047176492528,NA
"P19182","ENSG00000006652",0.460183176089771,"Ifrd1","Interferon-related developmental regulator 1",0.0562657061780439,12,6,24,68479.1700629555,56216.5108584372,55277.1534881261,49719.0015330042,79964.3480912081,81723.932191605,53751.3638167891,64907.5181653842,1.37732391945759,1.52040667228761,1.4488652958726,0.360280543837279,0.841671323696642,NA
"P19182","ENSG00000288640",0.460183176089771,"Ifrd1","Interferon-related developmental regulator 1",0.0562657061780439,12,6,24,68479.1700629555,56216.5108584372,55277.1534881261,49719.0015330042,79964.3480912081,81723.932191605,53751.3638167891,64907.5181653842,1.37732391945759,1.52040667228761,1.4488652958726,0.360280543837279,0.841671323696642,NA
"P19253","N/A",0.09166904840312,"Rpl13a","60S ribosomal protein L13a",0.0734784750091566,6,18,24,33995.1905655915,30073.0786170121,23951.2791007833,15193.5200997017,23533.5852214721,29218.0595295618,18217.3030599333,19560.4305807479,2.23747955329055,1.60386306542944,1.92067130936,0.11307990348962,0.685432950320563,NA
"P19324","ENSG00000149257",0.0834493673460858,"Serpinh1","Serpin H1",0.832430111218511,6,12,24,150456.143505997,145817.145093948,133721.73227677,150907.194203709,145183.288800931,138945.811583895,138846.636486591,134629.142830192,1.12851659662447,1.07839421501815,1.10345540582131,0.485766913703722,0.871723921663852,NA
"P19788","ENSG00000111341",0.530187021910259,"Mgp","Matrix Gla protein",1.80593197009468e-05,6,18,24,489227.701490463,428387.97097359,425171.771373293,352301.193013231,502598.945205179,428381.347539998,362083.65363504,363491.004444518,1.38866319840163,1.38807410983477,1.3883686541182,0.0204291752395425,0.541593784900186,NA
"P20029","ENSG00000044574",0.140385723523407,"Hspa5","78 kDa glucose-regulated protein",0.0399614941963693,24,18,24,291678.837599085,222477.117604461,207796.349637227,460495.95455722,238539.147841114,276395.230876818,231585.669796843,381735.228923126,2.21609260875447,1.64835427536601,1.93222344206024,0.026973697637754,0.575438882938753,"RSC"
"P20029","ENSG00000044574",0.140385723523407,"Hspa5","78 kDa glucose-regulated protein",0.0399614941963693,24,18,24,291678.837599085,222477.117604461,207796.349637227,460495.95455722,238539.147841114,276395.230876818,231585.669796843,381735.228923126,2.21609260875447,1.64835427536601,1.93222344206024,0.026973697637754,0.575438882938753,"HCF-1N"
"P20029","ENSG00000044574",0.140385723523407,"Hspa5","78 kDa glucose-regulated protein",0.0399614941963693,24,18,24,291678.837599085,222477.117604461,207796.349637227,460495.95455722,238539.147841114,276395.230876818,231585.669796843,381735.228923126,2.21609260875447,1.64835427536601,1.93222344206024,0.026973697637754,0.575438882938753,"H2AX complex, isolated from cells without IR exposure"
"P20060","ENSG00000049860",0.058410624639187,"Hexb","Beta-hexosaminidase subunit beta",0.00803665773787854,6,18,24,51485.2484563554,49802.4963304312,42166.1363021222,38598.3129653989,67559.8273812532,44856.5146438747,43312.7733655948,43658.767313328,1.33387302451558,1.5598130096864,1.44684301710099,0.100323834682584,0.684038883087005,NA
"P20152","ENSG00000026025",0.0243432328627963,"Vim;Des","Vimentin;Desmin",0.700405804624966,6,18,24,2191538.36694673,2609476.89923867,1941117.81904235,1897157.35266861,1898569.20064794,1391329.71896782,1538474.68765004,1413892.34351143,1.37546677167716,1.36457172930685,1.370019250492,0.840017004023795,0.972073921281177,NA
"P20664","ENSG00000198056",0.471220409900093,"Prim1","DNA primase small subunit",0.434973443761697,6,18,24,18106.6929548604,12823.631901952,12265.1405039771,8862.35930383692,6487.43255467309,6915.57784179968,3809.66081001189,3656.78563805642,2.0431007516273,1.89116303942697,1.96713189552714,0.770295753624749,0.949078597685952,NA
"P20664","ENSG00000285625",0.471220409900093,"Prim1","DNA primase small subunit",0.434973443761697,6,18,24,18106.6929548604,12823.631901952,12265.1405039771,8862.35930383692,6487.43255467309,6915.57784179968,3809.66081001189,3656.78563805642,2.0431007516273,1.89116303942697,1.96713189552714,0.770295753624749,0.949078597685952,NA
"P21107-2","N/A",0.0242662872366753,"Tpm3;Tpm1;Tpm2","Tropomyosin alpha-3 chain;Tropomyosin alpha-1 chain;Tropomyosin beta chain",0.434973443761697,18,18,24,21885.3633224072,15067.2984838044,18815.4598355082,16514.5830942712,13401.0296059584,16532.0414612703,17774.8746420132,18016.0425138512,1.4525074515469,1.34437748767012,1.39844246960851,0.874132012704828,0.976870434310595,NA
"P21126","ENSG00000102178",0.155643555540295,"Ubl4a","Ubiquitin-like protein 4A",0.0609999226870105,6,18,24,11051.1522217666,9191.60517396195,8743.31160064418,7327.97315701177,8492.49555209311,7400.02361526939,8924.81494806373,5842.49798471546,1.50807760686082,1.52756834001687,1.51782297343885,0.183101613372842,0.715027317306828,NA
"P21279","N/A",0.0893561890231464,"Gnaq","Guanine nucleotide-binding protein G(q) subunit alpha",0.00155314212685054,6,12,24,11036.6518205713,6675.39964032113,4453.07596161036,7385.90941954492,6597.39039999893,6176.14292112939,4540.62771982682,7589.25415473726,2.47843331569403,1.6714107878958,2.07492205179491,0.0899893618379811,0.670734355803816,NA
"P21460","ENSG00000101439",0.14466637571738,"Cst3","Cystatin-C",0.000256068998048088,6,6,24,14649.9639455012,7602.06875908454,7743.97571342851,12698.2200957412,13017.0462220219,7447.91681170215,12405.6733164739,9582.92211076601,1.92710226778656,1.74774323493645,1.8374227513615,0.142989652578914,0.693575602797354,NA
"P21956-2","ENSG00000140545",0.0399588068791188,"Mfge8","Lactadherin",0.807732893034616,24,12,24,47174.9108174593,35216.4053396205,38229.3020922444,43334.0060163936,30396.0382702111,33078.468628085,35998.6983773195,38601.1855269483,1.33957200806026,1.26994133853221,1.30475667329624,0.753197154995038,0.946297494469737,NA
"P22315","N/A",0.0541874289245343,"Fech","Ferrochelatase, mitochondrial",0.364510078396521,12,18,24,61916.0267524559,65041.4899977091,57322.4080524156,58674.4980736363,59605.0173853513,68322.035538975,64628.010664375,65000.7635124706,1.13466081079907,1.1462463822008,1.14045359649994,0.453367846205629,0.85830691672783,NA
"P22437","ENSG00000095303",0.0904339414937737,"Ptgs1","Prostaglandin G/H synthase 1",0.692265842639357,12,12,24,37013.6262021155,27052.1992983103,33616.760534541,23745.4183267166,19031.8655496283,28022.3374681718,18506.6237291846,23683.1004689243,1.55876917781948,1.51417880853011,1.53647399317479,0.963207982731876,0.992500533190627,NA
"P23116","ENSG00000107581",0.0951804163481473,"Eif3a","Eukaryotic translation initiation factor 3 subunit A",0.0176887737171982,6,18,24,720973.221871805,557412.521312937,522168.97737954,521018.953401063,601134.039032054,622610.101863865,582095.339098511,561959.41320137,1.38377542153793,1.10792716918288,1.2458512953604,0.256297616095325,0.779897370008542,"eIF3"
"P23249","ENSG00000155363",0.0506643908632897,"Mov10","Putative helicase MOV-10",0.00337964539945785,6,18,24,113893.360066482,116631.158598963,98826.8267213957,87149.872857902,103326.92301874,97957.1633303715,96616.8506723102,84545.2329681442,1.33828260184762,1.22214960431503,1.28021610308133,0.0907928200653511,0.670734355803816,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
"P23492","N/A",0.50760170140183,"Pnp","Purine nucleoside phosphorylase",0.421140086485005,24,6,24,10300.3262650876,11057.3563583907,9430.41811248647,12543.4500814308,8392.03700586703,12934.5972591381,9787.02431746665,12718.0331360412,1.33010540273103,1.5412941160883,1.43569975940967,0.0654480553935733,0.639498660206474,NA
"P23881","ENSG00000204219",0.134600044145681,"Tcea3","Transcription elongation factor A protein 3",0.435893574955956,6,18,24,5660.46228355403,7194.79386980511,7199.57099909455,4976.52293455693,8665.73009694249,6706.88313656902,4928.30564944406,6632.61729270146,1.4467070872116,1.75835889925375,1.60253299323267,0.75573164211264,0.947337161821286,NA
"P23949","ENSG00000152518",0.244617462674625,"Zfp36l2","Zinc finger protein 36, C3H1 type-like 2",0.167490746417609,6,12,24,19695.5460668575,18662.1559575642,12965.1008382319,14154.9215162633,21210.9892780584,15069.2516461189,19887.0784412828,17311.1813926465,1.51912016054504,1.40756752731787,1.46334384393145,0.533320655856083,0.886961906925112,NA
"P23950","ENSG00000185650",0.567566859329078,"Zfp36l1","Zinc finger protein 36, C3H1 type-like 1",0.548151533730356,6,18,24,35851.2044755009,29764.7173425125,34599.8179467224,28641.0194666585,42438.8569724838,37719.1837712573,36560.5991767719,33228.9581917329,1.25174330883144,1.27716483699577,1.26445407291361,0.35923738386648,0.841671323696642,NA
"P24369","ENSG00000166794",0.0515222935652499,"Ppib","Peptidyl-prolyl cis-trans isomerase B",0.342696261849576,12,6,24,83000.1190011551,80032.0407082183,71852.1371311617,75223.3662075436,90151.3647407052,96878.7809772921,78863.2369653703,83296.7948734383,1.15515170898318,1.22844033170782,1.1917960203455,0.36294253769698,0.841671323696642,NA
